1997-1998,362132,360731,于都县
1997-1998,362133,360732,兴国县
1997-1998,362135,360733,会昌县
1997-1998,362136,360734,寻乌县
1997-1998,362137,360735,石城县
1997-1998,413000,411500,信阳地区 -> 信阳市
1997-1998,413021,411528,息县
1997-1998,413022,411527,淮滨县
1997-1998,413024,411526,潢川县
1997-1998,413025,411522,光山县
1997-1998,413026,411525,固始县
1997-1998,413027,411524,商城县
1997-1998,413028,411521,罗山县
1997-1998,413029,411523,新县
1997-1998,420123,420116,黄陂县 -> 黄陂区
1997-1998,420124,420117,新洲县 -> 新洲区
1997-1998,420803,420822,沙洋区 -> 沙洋县
1997-1998,421004,421024,江陵区 -> 江陵县
1997-1998,422300,421200,咸宁地区 -> 咸宁市
1997-1998,422322,421221,嘉鱼县
1997-1998,422324,421222,通城县
1997-1998,422325,421223,崇阳县
1997-1998,422326,421224,通山县
1997-1998,452322,450323,灵川县
1997-1998,452323,450324,全州县
1997-1998,452324,450325,兴安县
1997-1998,452325,450326,永福县
1997-1998,452327,450327,灌阳县
1997-1998,452328,450328,龙胜各族自治县
1997-1998,452329,450329,资源县
1997-1998,452330,450330,平乐县
1997-1998,452331,450331,荔浦县
1997-1998,452332,450332,恭城瑶族自治县
1997-1998,511022,513922,乐至县
1997-1998,511023,513921,安岳县
1997-1998,511082,513902,简阳市
1997-1998,513600,511600,广安地区 -> 广安市
1997-1998,513601,511681,华蓥市
1997-1998,513621,511621,岳池县
1997-1998,513623,511622,武胜县
1997-1998,513624,511623,邻水县
1997-1998,530327,530129,寻甸回族彝族自治县
1997-1998,642102,640381,青铜峡市
1997-1998,642103,640382,灵武市
1997-1998,642123,640321,中卫县
1997-1998,642124,640322,中宁县
1997-1998,642126,640323,盐池县
1997-1998,642127,640324,同心县
1998-1999,110221,110114,昌平县 -> 昌平区
1998-1999,142400,140700,晋中地区 -> 晋中市
1998-1999,142401,140702,榆次市 -> 榆次区
1998-1999,142402,140781,介休市
1998-1999,142421,140721,榆社县
1998-1999,142422,140722,左权县
1998-1999,142423,140723,和顺县
1998-1999,142424,140724,昔阳县
1998-1999,142427,140725,寿阳县
1998-1999,142429,140726,太谷县
1998-1999,142430,140727,祁县
1998-1999,142431,140728,平遥县
1998-1999,142433,140729,灵石县
1998-1999,152302,150581,霍林郭勒市
1998-1999,152322,150521,科尔沁左翼中旗
1998-1999,152323,150522,科尔沁左翼后旗
1998-1999,152324,150523,开鲁县
1998-1999,152325,150524,库伦旗
1998-1999,152326,150525,奈曼旗
1998-1999,152327,150526,扎鲁特旗
1998-1999,232300,231200,绥化地区 -> 绥化市
1998-1999,232302,231281,安达市
1998-1999,232303,231282,肇东市
1998-1999,232304,231283,海伦市
1998-1999,232324,231221,望奎县
1998-1999,232325,231222,兰西县
1998-1999,232326,231223,青冈县
1998-1999,232330,231224,庆安县
1998-1999,232331,231225,明水县
1998-1999,232332,231226,绥棱县
1998-1999,310229,310118,青浦县 -> 青浦区
1998-1999,342400,341500,六安地区 -> 六安市
1998-1999,342422,341521,寿县
1998-1999,342423,341522,霍邱县
1998-1999,342425,341523,舒城县
1998-1999,342426,341524,金寨县
1998-1999,342427,341525,霍山县
1998-1999,342600,341400,巢湖地区 -> 巢湖市
1998-1999,342622,341421,庐江县
1998-1999,342623,341422,无为县
1998-1999,342625,341423,含山县
1998-1999,342626,341424,和县
1998-1999,352200,350900,宁德地区 -> 宁德市
1998-1999,352202,350981,福安市
1998-1999,352203,350982,福鼎市
1998-1999,352225,350921,霞浦县
1998-1999,352227,350922,古田县
1998-1999,352228,350923,屏南县
1998-1999,352229,350924,寿宁县
1998-1999,352230,350925,周宁县
1998-1999,352231,350926,柘荣县
1998-1999,432500,431300,娄底地区 -> 娄底市
1998-1999,432502,431381,冷水江市
1998-1999,432503,431382,涟源市
1998-1999,432522,431321,双峰县
1998-1999,432524,431322,新化县
1998-1999,513002,511781,万源市
1998-1999,513021,511721,达县
1998-1999,513022,511722,宣汉县
1998-1999,513023,511723,开江县
1998-1999,513029,511724,大竹县
1998-1999,513030,511725,渠县
1998-1999,612700,610800,榆林地区 -> 榆林市
1998-1999,612722,610821,神木县
1998-1999,612723,610822,府谷县
1998-1999,612724,610823,横山县
1998-1999,612725,610824,靖边县
1998-1999,612726,610825,定边县
1998-1999,612727,610826,绥德县
1998-1999,612728,610827,米脂县
1998-1999,612729,610828,佳县
1998-1999,612730,610829,吴堡县
1998-1999,612731,610830,清涧县
1998-1999,612732,610831,子洲县
1998-1999,632124,630122,湟中县
1998-1999,632125,630123,湟源县
1999-2000,120222,120114,武清县 -> 武清区
1999-2000,142200,140900,忻州地区 -> 忻州市
1999-2000,142202,140981,原平市
1999-2000,142222,140921,定襄县
1999-2000,142223,140922,五台县
1999-2000,142225,140923,代县
1999-2000,142226,140924,繁峙县
1999-2000,142227,140925,宁武县
1999-2000,142228,140926,静乐县
1999-2000,142229,140927,神池县
1999-2000,142230,140928,五寨县
1999-2000,142231,140929,岢岚县
1999-2000,142232,140930,河曲县
1999-2000,142233,140931,保德县
1999-2000,142234,140932,偏关县
1999-2000,142600,141000,临汾地区 -> 临汾市
1999-2000,142602,141081,侯马市
1999-2000,142603,141082,霍州市
1999-2000,142621,141021,曲沃县
1999-2000,142622,141022,翼城县
1999-2000,142623,141023,襄汾县
1999-2000,142625,141024,洪洞县
1999-2000,142627,141025,古县
1999-2000,142628,141026,安泽县
1999-2000,142629,141027,浮山县
1999-2000,142630,141028,吉县
1999-2000,142631,141029,乡宁县
1999-2000,142632,141033,蒲县
1999-2000,142633,141030,大宁县
1999-2000,142634,141032,永和县
1999-2000,142635,141031,隰县
1999-2000,142636,141034,汾西县
1999-2000,142700,140800,运城地区 -> 运城市
1999-2000,142702,140881,永济市
1999-2000,142703,140882,河津市
1999-2000,142723,140830,芮城县
1999-2000,142724,140821,临猗县
1999-2000,142725,140822,万荣县
1999-2000,142726,140825,新绛县
1999-2000,142727,140824,稷山县
1999-2000,142729,140823,闻喜县
1999-2000,142730,140828,夏县
1999-2000,142731,140826,绛县
1999-2000,142732,140829,平陆县
1999-2000,142733,140827,垣曲县
1999-2000,320121,320115,江宁县 -> 江宁区
1999-2000,320283,320205,锡山市 -> 锡山区
1999-2000,320821,320804,淮阴县 -> 淮阴区
1999-2000,321027,321003,邗江县 -> 邗江区
1999-2000,332500,331100,丽水地区 -> 丽水市
1999-2000,332522,331121,青田县
1999-2000,332523,331125,云和县
1999-2000,332525,331126,庆元县
1999-2000,332526,331122,缙云县
1999-2000,332527,331123,遂昌县
1999-2000,332528,331124,松阳县
1999-2000,332529,331127,景宁畲族自治县
1999-2000,332581,331181,龙泉市
1999-2000,341223,341621,涡阳县
1999-2000,341224,341622,蒙城县
1999-2000,341227,341623,利辛县
1999-2000,342500,341800,宣城地区 -> 宣城市
1999-2000,342502,341881,宁国市
1999-2000,342522,341821,郎溪县
1999-2000,342523,341822,广德县
1999-2000,342529,341823,泾县
1999-2000,342530,341825,旌德县
1999-2000,342531,341824,绩溪县
1999-2000,342900,341700,池州地区 -> 池州市
1999-2000,342901,341702,贵池市 -> 贵池区
1999-2000,342921,341721,东至县
1999-2000,342922,341722,石台县
1999-2000,342923,341723,青阳县
1999-2000,362200,360900,宜春地区 -> 宜春市
1999-2000,362202,360981,丰城市
1999-2000,362203,360982,樟树市
1999-2000,362204,360983,高安市
1999-2000,362226,360921,奉新县
1999-2000,362227,360922,万载县
1999-2000,362228,360923,上高县
1999-2000,362229,360924,宜丰县
1999-2000,362232,360925,靖安县
1999-2000,362233,360926,铜鼓县
1999-2000,362300,361100,上饶地区 -> 上饶市
1999-2000,362302,361181,德兴市
1999-2000,362322,361122,广丰县
1999-2000,362323,361123,玉山县
1999-2000,362324,361124,铅山县
1999-2000,362325,361125,横峰县
1999-2000,362326,361126,弋阳县
1999-2000,362329,361127,余干县
1999-2000,362330,361128,波阳县
1999-2000,362331,361129,万年县
1999-2000,362334,361130,婺源县
1999-2000,362400,360800,吉安地区 -> 吉安市
1999-2000,362402,360881,井冈山市
1999-2000,362422,360822,吉水县
1999-2000,362423,360823,峡江县
1999-2000,362424,360824,新干县
1999-2000,362425,360825,永丰县
1999-2000,362426,360826,泰和县
1999-2000,362427,360827,遂川县
1999-2000,362428,360828,万安县
1999-2000,362429,360829,安福县
1999-2000,362430,360830,永新县
1999-2000,362500,361000,抚州地区 -> 抚州市
1999-2000,362501,361002,临川市 -> 临川区
1999-2000,362522,361021,南城县
1999-2000,362523,361022,黎川县
1999-2000,362524,361023,南丰县
1999-2000,362525,361024,崇仁县
1999-2000,362526,361025,乐安县
1999-2000,362527,361026,宜黄县
1999-2000,362528,361027,金溪县
1999-2000,362529,361028,资溪县
1999-2000,362531,361029,东乡县
1999-2000,362532,361030,广昌县
1999-2000,372300,371600,滨州地区 -> 滨州市
1999-2000,372321,371621,惠民县
1999-2000,372323,371622,阳信县
1999-2000,372324,371623,无棣县
1999-2000,372325,371624,沾化县
1999-2000,372328,371625,博兴县
1999-2000,372330,371626,邹平县
1999-2000,372900,371700,菏泽地区 -> 菏泽市
1999-2000,372922,371721,曹县
1999-2000,372923,371727,定陶县
1999-2000,372924,371723,成武县
1999-2000,372925,371722,单县
1999-2000,372926,371724,巨野县
1999-2000,372928,371725,郓城县
1999-2000,372929,371726,鄄城县
1999-2000,372930,371728,东明县
1999-2000,412700,411600,周口地区 -> 周口市
1999-2000,412702,411681,项城市
1999-2000,412721,411621,扶沟县
1999-2000,412722,411622,西华县
1999-2000,412723,411623,商水县
1999-2000,412724,411627,太康县
1999-2000,412725,411628,鹿邑县
1999-2000,412726,411625,郸城县
1999-2000,412727,411626,淮阳县
1999-2000,412728,411624,沈丘县
1999-2000,412800,411700,驻马店地区 -> 驻马店市
1999-2000,412821,411725,确山县
1999-2000,412822,411726,泌阳县
1999-2000,412823,411728,遂平县
1999-2000,412824,411721,西平县
1999-2000,412825,411722,上蔡县
1999-2000,412826,411727,汝南县
1999-2000,412827,411723,平舆县
1999-2000,412828,411729,新蔡县
1999-2000,412829,411724,正阳县
1999-2000,420983,421381,广水市
1999-2000,440181,440113,番禺市 -> 番禺区
1999-2000,440182,440114,花都市 -> 花都区
1999-2000,500239,500114,黔江土家族苗族自治县 -> 黔江区
1999-2000,513100,511800,雅安地区 -> 雅安市
1999-2000,513122,511821,名山县
1999-2000,513123,511822,荥经县
1999-2000,513124,511823,汉源县
1999-2000,513125,511824,石棉县
1999-2000,513126,511825,天全县
1999-2000,513127,511826,芦山县
1999-2000,513128,511827,宝兴县
1999-2000,513700,511900,巴中地区 -> 巴中市
1999-2000,513721,511921,通江县
1999-2000,513722,511922,南江县
1999-2000,513723,511923,平昌县
1999-2000,513800,511400,眉山地区 -> 眉山市
1999-2000,513822,511421,仁寿县
1999-2000,513823,511422,彭山县
1999-2000,513824,511423,洪雅县
1999-2000,513825,511424,丹棱县
1999-2000,513826,511425,青神县
1999-2000,513900,512000,资阳地区 -> 资阳市
1999-2000,513902,512081,简阳市
1999-2000,513921,512021,安岳县
1999-2000,513922,512022,乐至县
1999-2000,522500,520400,安顺地区 -> 安顺市
1999-2000,522526,520421,平坝县
1999-2000,522527,520422,普定县
1999-2000,522528,520424,关岭布依族苗族自治县
1999-2000,522529,520423,镇宁布依族苗族自治县
1999-2000,522530,520425,紫云苗族布依族自治县
1999-2000,533000,530500,保山地区 -> 保山市
1999-2000,533022,530521,施甸县
1999-2000,533023,530522,腾冲县
1999-2000,533024,530523,龙陵县
1999-2000,533025,530524,昌宁县
1999-2000,612400,610900,安康地区 -> 安康市
1999-2000,612422,610921,汉阴县
1999-2000,612423,610922,石泉县
1999-2000,612424,610923,宁陕县
1999-2000,612425,610924,紫阳县
1999-2000,612426,610925,岚皋县
1999-2000,612427,610926,平利县
1999-2000,612428,610927,镇坪县
1999-2000,612429,610928,旬阳县
1999-2000,612430,610929,白河县
2000-2001,654101,654002,伊宁市
2000-2001,654121,654021,伊宁县
2000-2001,110224,110115,大兴县 -> 大兴区
2000-2001,110226,110117,平谷县 -> 平谷区
2000-2001,110227,110116,怀柔县 -> 怀柔区
2000-2001,120224,120115,宝坻县 -> 宝坻区
2000-2001,152101,150702,海拉尔市 -> 海拉尔区
2000-2001,152102,150781,满洲里市
2000-2001,152103,150783,扎兰屯市
2000-2001,152104,150782,牙克石市
2000-2001,152105,150785,根河市
2000-2001,152106,150784,额尔古纳市
2000-2001,152122,150721,阿荣旗
2000-2001,152123,150722,莫力达瓦达斡尔族自治旗
2000-2001,152127,150723,鄂伦春自治旗
2000-2001,152128,150724,鄂温克族自治旗
2000-2001,152129,150727,新巴尔虎右旗
2000-2001,152130,150726,新巴尔虎左旗
2000-2001,152131,150725,陈巴尔虎旗
2000-2001,152701,150602,东胜市 -> 东胜区
2000-2001,152722,150621,达拉特旗
2000-2001,152723,150622,准格尔旗
2000-2001,152724,150623,鄂托克前旗
2000-2001,152725,150624,鄂托克旗
2000-2001,152726,150625,杭锦旗
2000-2001,152727,150626,乌审旗
2000-2001,152728,150627,伊金霍洛旗
2000-2001,310225,310119,南汇县 -> 南汇区
2000-2001,310226,310120,奉贤县 -> 奉贤区
2000-2001,330181,330109,萧山市 -> 萧山区
2000-2001,330184,330110,余杭市 -> 余杭区
2000-2001,370123,370113,长清县 -> 长清区
2000-2001,420621,420607,襄阳县 -> 襄阳区
2000-2001,440421,440403,斗门县 -> 斗门区
2000-2001,500221,500115,长寿县 -> 长寿区
2000-2001,510125,510114,新都县 -> 新都区
2000-2001,532100,530600,昭通地区 -> 昭通市
2000-2001,532122,530621,鲁甸县
2000-2001,532123,530622,巧家县
2000-2001,532124,530623,盐津县
2000-2001,532125,530624,大关县
2000-2001,532126,530625,永善县
2000-2001,532127,530626,绥江县
2000-2001,532128,530627,镇雄县
2000-2001,532129,530628,彝良县
2000-2001,532130,530629,威信县
2000-2001,532131,530630,水富县
2000-2001,612500,611000,商洛地区 -> 商洛市
2000-2001,612501,611002,商州市 -> 商州区
2000-2001,612522,611021,洛南县
2000-2001,612523,611022,丹凤县
2000-2001,612524,611023,商南县
2000-2001,612525,611024,山阳县
2000-2001,612526,611025,镇安县
2000-2001,612527,611026,柞水县
2000-2001,622300,620600,武威地区 -> 武威市
2000-2001,622322,620621,民勤县
2000-2001,622323,620622,古浪县
2000-2001,622326,620623,天祝藏族自治县
2000-2001,642200,640400,固原地区 -> 固原市
2000-2001,642222,640421,海原县
2000-2001,642223,640422,西吉县
2000-2001,642224,640423,隆德县
2000-2001,642225,640424,泾源县
2000-2001,642226,640425,彭阳县
2000-2001,654001,654003,奎屯市
2000-2001,654122,654022,察布查尔锡伯自治县
2000-2001,654123,654023,霍城县
2000-2001,654124,654024,巩留县
2000-2001,654125,654025,新源县
2000-2001,654126,654026,昭苏县
2000-2001,654127,654027,特克斯县
2000-2001,654128,654028,尼勒克县
2001-2002,130221,130208,丰润县 -> 丰润区
2001-2002,130282,130207,丰南市 -> 丰南区
2001-2002,320123,320116,六合县 -> 六合区
2001-2002,320483,320412,武进市 -> 武进区
2001-2002,321121,321112,丹徒县 -> 丹徒区
2001-2002,440681,440606,顺德市 -> 顺德区
2001-2002,440682,440605,南海市 -> 南海区
2001-2002,440683,440607,三水市 -> 三水区
2001-2002,440684,440608,高明市 -> 高明区
2001-2002,440782,440705,新会市 -> 新会区
2001-2002,452101,451481,凭祥市
2001-2002,452122,450127,横县
2001-2002,452123,450126,宾阳县
2001-2002,452124,450125,上林县
2001-2002,452126,450123,隆安县
2001-2002,452127,450124,马山县
2001-2002,452128,451421,扶绥县
2001-2002,452130,451424,大新县
2001-2002,452131,451425,天等县
2001-2002,452132,451422,宁明县
2001-2002,452133,451423,龙州县
2001-2002,452201,451381,合山市
2001-2002,452223,450223,鹿寨县
2001-2002,452224,451322,象州县
2001-2002,452225,451323,武宣县
2001-2002,452227,450224,融安县
2001-2002,452228,450226,三江侗族自治县
2001-2002,452229,450225,融水苗族自治县
2001-2002,452230,451324,金秀瑶族自治县
2001-2002,452231,451321,忻城县
2001-2002,452400,451100,贺州地区 -> 贺州市
2001-2002,452424,451121,昭平县
2001-2002,452427,451122,钟山县
2001-2002,452428,451123,富川瑶族自治县
2001-2002,452600,451000,百色地区 -> 百色市
2001-2002,452622,451021,田阳县
2001-2002,452623,451022,田东县
2001-2002,452624,451023,平果县
2001-2002,452625,451024,德保县
2001-2002,452626,451025,靖西县
2001-2002,452627,451026,那坡县
2001-2002,452628,451027,凌云县
2001-2002,452629,451028,乐业县
2001-2002,452630,451029,田林县
2001-2002,452631,451031,隆林各族自治县
2001-2002,452632,451030,西林县
2001-2002,452700,451200,河池地区 -> 河池市
2001-2002,452702,451281,宜州市
2001-2002,452723,451225,罗城仫佬族自治县
2001-2002,452724,451226,环江毛南族自治县
2001-2002,452725,451221,南丹县
2001-2002,452726,451222,天峨县
2001-2002,452727,451223,凤山县
2001-2002,452728,451224,东兰县
2001-2002,452729,451227,巴马瑶族自治县
2001-2002,452730,451228,都安瑶族自治县
2001-2002,452731,451229,大化瑶族自治县
2001-2002,460004,460107,琼山市 -> 琼山区
2001-2002,460104,460105,秀英区
2001-2002,510123,510115,温江县 -> 温江区
2001-2002,533200,530700,丽江地区 -> 丽江市
2001-2002,533222,530722,永胜县
2001-2002,533223,530723,华坪县
2001-2002,533224,530724,宁蒗彝族自治县
2001-2002,610121,610116,长安县 -> 长安区
2001-2002,622100,620900,酒泉地区 -> 酒泉市
2001-2002,622101,620981,玉门市
2001-2002,622103,620982,敦煌市
2001-2002,622123,620921,金塔县
2001-2002,622124,620923,肃北蒙古族自治县
2001-2002,622125,620924,阿克塞哈萨克族自治县
2001-2002,622126,620925,安西县
2001-2002,622200,620700,张掖地区 -> 张掖市
2001-2002,622222,620721,肃南裕固族自治县
2001-2002,622223,620722,民乐县
2001-2002,622224,620723,临泽县
2001-2002,622225,620724,高台县
2001-2002,622226,620725,山丹县
2001-2002,622700,620800,平凉地区 -> 平凉市
2001-2002,622722,620821,泾川县
2001-2002,622723,620822,灵台县
2001-2002,622724,620823,崇信县
2001-2002,622725,620824,华亭县
2001-2002,622726,620825,庄浪县
2001-2002,622727,620826,静宁县
2001-2002,622800,621000,庆阳地区 -> 庆阳市
2001-2002,622801,621002,西峰市 -> 西峰区
2001-2002,622822,621022,环县
2001-2002,622823,621023,华池县
2001-2002,622824,621024,合水县
2001-2002,622825,621025,正宁县
2001-2002,622826,621026,宁县
2001-2002,622827,621027,镇原县
2001-2002,640382,640181,灵武市
2002-2003,142300,141100,吕梁地区 -> 吕梁市
2002-2003,142301,141181,孝义市
2002-2003,142302,141102,离石市 -> 离石区
2002-2003,142303,141182,汾阳市
2002-2003,142322,141121,文水县
2002-2003,142323,141122,交城县
2002-2003,142325,141123,兴县
2002-2003,142326,141124,临县
2002-2003,142327,141125,柳林县
2002-2003,142328,141126,石楼县
2002-2003,142329,141127,岚县
2002-2003,142330,141128,方山县
2002-2003,142332,141129,中阳县
2002-2003,142333,141130,交口县
2002-2003,152601,150902,集宁市 -> 集宁区
2002-2003,152602,150981,丰镇市
2002-2003,152624,150921,卓资县
2002-2003,152625,150922,化德县
2002-2003,152626,150923,商都县
2002-2003,152627,150924,兴和县
2002-2003,152629,150925,凉城县
2002-2003,152630,150926,察哈尔右翼前旗
2002-2003,152631,150927,察哈尔右翼中旗
2002-2003,152632,150928,察哈尔右翼后旗
2002-2003,152634,150929,四子王旗
2002-2003,152801,150802,临河市 -> 临河区
2002-2003,152822,150821,五原县
2002-2003,152823,150822,磴口县
2002-2003,152824,150823,乌拉特前旗
2002-2003,152825,150824,乌拉特中旗
2002-2003,152826,150825,乌拉特后旗
2002-2003,152827,150826,杭锦后旗
2002-2003,220281,220282,蛟河市
2002-2003,220282,220281,桦甸市
2002-2003,320928,320903,盐都县 -> 盐都区
2002-2003,440203,440204,浈江区
2002-2003,440204,440203,武江区
2002-2003,440582,440513,潮阳市 -> 潮阳区
2002-2003,440583,440515,澄海市 -> 澄海区
2002-2003,441381,441303,惠阳市 -> 惠阳区
2002-2003,460001,469001,五指山市
2002-2003,460002,469002,琼海市
2002-2003,460003,469003,儋州市
2002-2003,460005,469005,文昌市
2002-2003,460006,469006,万宁市
2002-2003,460007,469007,东方市
2002-2003,460025,469021,定安县
2002-2003,460026,469022,屯昌县
2002-2003,460027,469023,澄迈县
2002-2003,460028,469024,临高县
2002-2003,460030,469025,白沙黎族自治县
2002-2003,460031,469026,昌江黎族自治县
2002-2003,460033,469027,乐东黎族自治县
2002-2003,460034,469028,陵水黎族自治县
2002-2003,460035,469029,保亭黎族苗族自治县
2002-2003,460036,469030,琼中黎族苗族自治县
2002-2003,510726,510726,北川县 -> 北川羌族自治县
2002-2003,532700,530800,思茅地区 -> 思茅市
2002-2003,532722,530821,普洱哈尼族彝族自治县
2002-2003,532723,530822,墨江哈尼族自治县
2002-2003,532724,530823,景东彝族自治县
2002-2003,532725,530824,景谷傣族彝族自治县
2002-2003,532726,530825,镇沅彝族哈尼族拉祜族自治县
2002-2003,532727,530826,江城哈尼族彝族自治县
2002-2003,532728,530827,孟连傣族拉祜族佤族自治县
2002-2003,532729,530828,澜沧拉祜族自治县
2002-2003,532730,530829,西盟佤族自治县
2002-2003,533500,530900,临沧地区 -> 临沧市
2002-2003,533522,530921,凤庆县
2002-2003,533523,530922,云县
2002-2003,533524,530923,永德县
2002-2003,533525,530924,镇康县
2002-2003,533526,530925,双江拉祜族佤族布朗族傣族自治县
2002-2003,533527,530926,耿马傣族佤族自治县
2002-2003,533528,530927,沧源佤族自治县
2002-2003,622400,621100,定西地区 -> 定西市
2002-2003,622424,621121,通渭县
2002-2003,622425,621122,陇西县
2002-2003,622426,621123,渭源县
2002-2003,622427,621124,临洮县
2002-2003,622428,621125,漳县
2002-2003,622429,621126,岷县
2002-2003,640223,640205,惠农县 -> 惠农区
2002-2003,640322,640521,中宁县
2002-2003,640421,640522,海原县
2003-2004,220281,220282,桦甸市
2003-2004,220282,220281,蛟河市
2003-2004,230106,230110,香坊区
2003-2004,230121,230111,呼兰县 -> 呼兰区
2003-2004,321321,321311,宿豫县 -> 宿豫区
2003-2004,411123,411103,郾城县 -> 郾城区
2003-2004,440221,440205,曲江县 -> 曲江区
2003-2004,450121,450109,邕宁县 -> 邕宁区
2003-2004,622600,621200,陇南地区 -> 陇南市
2003-2004,622621,621202,武都县 -> 武都区
2003-2004,622623,621223,宕昌县
2003-2004,622624,621221,成县
2003-2004,622625,621224,康县
2003-2004,622626,621222,文县
2003-2004,622627,621225,西和县
2003-2004,622628,621226,礼县
2003-2004,622629,621228,两当县
2003-2004,622630,621227,徽县
2004-2005,340205,340207,鸠江区
2005-2006,220625,220605,江源县 -> 江源区
2005-2006,230181,230112,阿城市 -> 阿城区
2005-2006,500381,500116,江津市 -> 江津区
2005-2006,500382,500117,合川市 -> 合川区
2005-2006,500383,500118,永川市 -> 永川区
2005-2006,500384,500119,南川市 -> 南川区
2008-2009,320683,320612,通州市 -> 通州区
2009-2010,320323,320312,铜山县 -> 铜山区
2009-2010,532522,532503,蒙自县 -> 蒙自市
2009-2010,532621,532601,文山县 -> 文山市
2010-2011,321088,321012,江都市 -> 江都区
2010-2011,341421,340124,庐江县
2010-2011,341422,340225,无为县
2010-2011,341423,340522,含山县
2010-2011,341424,340523,和县
2010-2011,430122,430112,望城县 -> 望城区
2010-2011,500222,500110,綦江县 -> 綦江区
2010-2011,500225,500111,大足县 -> 大足区
2010-2011,511522,511503,南溪县 -> 南溪区
2010-2011,522200,520600,铜仁地区 -> 铜仁市
2010-2011,522222,520621,江口县
2010-2011,522223,520622,玉屏侗族自治县
2010-2011,522224,520623,石阡县
2010-2011,522225,520624,思南县
2010-2011,522226,520625,印江土家族苗族自治县
2010-2011,522227,520626,德江县
2010-2011,522228,520627,沿河土家族自治县
2010-2011,522229,520628,松桃苗族自治县
2010-2011,522400,520500,毕节地区 -> 毕节市
2010-2011,522422,520521,大方县
2010-2011,522423,520522,黔西县
2010-2011,522424,520523,金沙县
2010-2011,522425,520524,织金县
2010-2011,522426,520525,纳雍县
2010-2011,522427,520526,威宁彝族回族苗族自治县
2010-2011,522428,520527,赫章县
2010-2011,530121,530114,呈贡县 -> 呈贡区
2011-2012,320584,320509,吴江市 -> 吴江区
2011-2012,321284,321204,姜堰市 -> 姜堰区
2011-2012,441827,441803,清新县 -> 清新区
2011-2012,445221,445203,揭东县 -> 揭东区
2011-2012,511821,511803,名山县 -> 名山区
2012-2013,220724,220781,扶余县 -> 扶余市
2012-2013,320124,320117,溧水县 -> 溧水区
2012-2013,320125,320118,高淳县 -> 高淳区
2012-2013,330682,330604,上虞市 -> 上虞区
2012-2013,360782,360703,南康市 -> 南康区
2012-2013,370882,370812,兖州市 -> 兖州区
2012-2013,445121,445103,潮安县 -> 潮安区
2012-2013,450322,450312,临桂县 -> 临桂区
2012-2013,532526,532504,弥勒县 -> 弥勒市
2012-2013,632100,630200,海东地区 -> 海东市
2012-2013,632121,630221,平安县
2012-2013,632122,630222,民和回族土族自治县
2012-2013,632123,630202,乐都县 -> 乐都区
2012-2013,632126,630223,互助土族自治县
2012-2013,632127,630224,化隆回族自治县
2012-2013,632128,630225,循化撒拉族自治县
2012-2013,632721,632701,玉树县 -> 玉树市
2013-2014,130124,130111,栾城县 -> 栾城区
2013-2014,130182,130109,藁城市 -> 藁城区
2013-2014,130185,130110,鹿泉市 -> 鹿泉区
2013-2014,220181,220113,九台市 -> 九台区
2013-2014,230182,230113,双城市 -> 双城区
2013-2014,320721,320707,赣榆县 -> 赣榆区
2013-2014,330183,330111,富阳市 -> 富阳区
2013-2014,350784,350703,建阳市 -> 建阳区
2013-2014,350822,350803,永定县 -> 永定区
2013-2014,371081,371003,文登市 -> 文登区
2013-2014,371624,371603,沾化县 -> 沾化区
2013-2014,440183,440118,增城市 -> 增城区
2013-2014,440184,440117,从化市 -> 从化区
2013-2014,440923,440904,电白县 -> 电白区
2013-2014,441723,441704,阳东县 -> 阳东区
2013-2014,445323,445303,云安县 -> 云安区
2013-2014,500224,500151,铜梁县 -> 铜梁区
2013-2014,500227,500120,璧山县 -> 璧山区
2013-2014,511422,511403,彭山县 -> 彭山区
2013-2014,520421,520403,平坝县 -> 平坝区
2013-2014,533421,533401,香格里拉县 -> 香格里拉市
2013-2014,542100,540300,昌都地区 -> 昌都市
2013-2014,542122,540321,江达县
2013-2014,542123,540322,贡觉县
2013-2014,542124,540323,类乌齐县
2013-2014,542125,540324,丁青县
2013-2014,542126,540325,察雅县
2013-2014,542127,540326,八宿县
2013-2014,542128,540327,左贡县
2013-2014,542129,540328,芒康县
2013-2014,542132,540329,洛隆县
2013-2014,542133,540330,边坝县
2013-2014,542300,540200,日喀则地区 -> 日喀则市
2013-2014,542322,540221,南木林县
2013-2014,542323,540222,江孜县
2013-2014,542324,540223,定日县
2013-2014,542325,540224,萨迦县
2013-2014,542326,540225,拉孜县
2013-2014,542327,540226,昂仁县
2013-2014,542328,540227,谢通门县
2013-2014,542329,540228,白朗县
2013-2014,542330,540229,仁布县
2013-2014,542331,540230,康马县
2013-2014,542332,540231,定结县
2013-2014,542333,540232,仲巴县
2013-2014,542334,540233,亚东县
2013-2014,542335,540234,吉隆县
2013-2014,542336,540235,聂拉木县
2013-2014,542337,540236,萨嘎县
2013-2014,542338,540237,岗巴县
2013-2014,610126,610117,高陵县 -> 高陵区
2014-2015,110228,110118,密云县 -> 密云区
2014-2015,110229,110119,延庆县 -> 延庆区
2014-2015,120221,120117,宁河县 -> 宁河区
2014-2015,120223,120118,静海县 -> 静海区
2014-2015,130323,130306,抚宁县 -> 抚宁区
2014-2015,130621,130607,满城县 -> 满城区
2014-2015,130622,130608,清苑县 -> 清苑区
2014-2015,130625,130609,徐水县 -> 徐水区
